Time_Soln#18 (sec),Volume_Soln#18 (cm3),Volumetric_heat_production_rate_Soln#18 (erg/cm3-sec),Surface_temperature_Soln#18 (K),Temperature_Soln#18 (K),Mass_Soln#18 (g),Pressure_Soln#18 (atm),Mole_fraction_H2_Soln#18 (),Mole_fraction_H_Soln#18 (),Mole_fraction_CH4_Soln#18 (),Mole_fraction_CH3_Soln#18 (),Mole_fraction_C2H6_Soln#18 (),Mole_fraction_C2H5_Soln#18 (),Mole_fraction_C2H4_Soln#18 (),Mole_fraction_C2H3_Soln#18 (),Mole_fraction_C2H2_Soln#18 (),Mole_fraction_C3H8_Soln#18 (),Mole_fraction_IC3H7_Soln#18 (),Mole_fraction_NC3H7_Soln#18 (),Mole_fraction_C3H6_Soln#18 (),Mole_fraction_C3H5-A_Soln#18 (),Mole_fraction_C3H5-T_Soln#18 (),Mole_fraction_C3H4-P_Soln#18 (),Mole_fraction_C3H4-A_Soln#18 (),Mole_fraction_C3H3_Soln#18 (),Mole_fraction_NC4H10_Soln#18 (),Mole_fraction_PC4H9_Soln#18 (),Mole_fraction_IC4H10_Soln#18 (),Mole_fraction_IC4H8_Soln#18 (),Mole_fraction_C4H8-1_Soln#18 (),Mole_fraction_C4H8-2_Soln#18 (),Mole_fraction_C4H71-3_Soln#18 (),Mole_fraction_C4H6_Soln#18 (),Mole_fraction_C4H5_Soln#18 (),Mole_fraction_C4H4_Soln#18 (),Mole_fraction_C4H2_Soln#18 (),Mole_fraction_C6H6_Soln#18 (),Mole_fraction_FULVENE_Soln#18 (),Mole_fraction_C5H6_Soln#18 (),Mole_fraction_C5H5_Soln#18 (),Mole_fraction_C10H8_Soln#18 (),Mole_fraction_NC5H12_Soln#18 (),Mole_fraction_NC5H11_Soln#18 (),Mole_fraction_NC5H10_Soln#18 (),Mole_fraction_B1M3_Soln#18 (),Mole_fraction_LC5H8_Soln#18 (),Mole_fraction_NC6H12_Soln#18 (),Mole_fraction_NC7H15_Soln#18 (),Mole_fraction_NC7H14_Soln#18 (),Mole_fraction_C7H8_Soln#18 (),Mole_fraction_C7H7_Soln#18 (),Mole_fraction_C6H5C2H_Soln#18 (),Mole_fraction_C6H5C2H3_Soln#18 (),Mole_fraction_NC12H25_Soln#18 (),Mole_fraction_NC12H26_Soln#18 (),Mole_fraction_NC16H34_Soln#18 (),Mole_fraction_NC10H20_Soln#18 (),Molecular_weight_Soln#18 (g/mole),Mass_density_Soln#18 (g/cm3),Unburned_hydrocarbons_Soln#18 (ppm),Volatile_organic_compounds_Soln#18 (ppm)
1.077433E-6,15.80651,2.041423E9,1596.99,1596.99,9.757202E-4,1.0,0.8189429,0.001124148,0.01862477,0.01055036,0.006666452,5.375428E-4,0.0709784,8.1105E-4,0.004840563,0.002959316,7.033688E-5,8.190075E-5,0.02853598,0.002181756,4.69791E-5,3.054211E-4,5.79299E-4,9.872106E-5,5.955734E-4,3.49925E-5,1.12161E-4,4.044194E-5,0.006487894,5.111864E-4,1.351601E-4,0.01189371,4.681983E-4,5.01648E-4,3.660569E-6,1.871813E-4,4.188134E-6,1.929682E-4,9.07776E-6,1.004333E-7,3.89528E-4,4.544206E-7,0.00143435,6.998391E-5,0.001763396,5.298166E-4,5.539696E-7,0.001850878,0.003019167,2.667587E-4,1.273993E-7,3.932006E-6,2.657054E-8,5.493713E-5,2.296199E-6,0.001282368,8.089274,6.1729E-5,458775.1,458775.1
1.083958E-6,15.80823,2.171536E9,1596.993,1596.993,9.757202E-4,1.0,0.8188402,0.001119571,0.01869274,0.01050386,0.006678829,5.33876E-4,0.0710759,8.088883E-4,0.004859648,0.002958619,6.98996E-5,8.122036E-5,0.02854819,0.002177208,4.686507E-5,3.070486E-4,5.810385E-4,9.929557E-5,5.947769E-4,3.466451E-5,1.119924E-4,4.061577E-5,0.006478558,5.113236E-4,1.34375E-4,0.01189959,4.675476E-4,5.050821E-4,3.704701E-6,1.879659E-4,4.233308E-6,1.938946E-4,9.136696E-6,1.015369E-7,3.880721E-4,4.480842E-7,0.001421556,6.97341E-5,0.001762305,5.274449E-4,5.46708E-7,0.001840916,0.003017987,2.669267E-4,1.287936E-7,3.960014E-6,2.595559E-8,5.377606E-5,2.222767E-6,0.001266194,8.088414,6.172231E-5,458726.3,458726.3
1.095066E-6,15.81112,2.385217E9,1597.0,1597.0,9.757202E-4,1.0,0.8186671,0.001111862,0.01880765,0.01042551,0.00669956,5.277155E-4,0.07124039,8.052232E-4,0.004891975,0.002957379,6.916604E-5,8.008187E-5,0.02856845,0.002169509,4.667104E-5,3.098093E-4,5.839823E-4,1.002719E-4,5.934188E-4,3.411598E-5,1.117042E-4,4.090922E-5,0.006462599,5.115375E-4,1.330536E-4,0.01190931,4.664171E-4,5.109116E-4,3.78023E-6,1.892969E-4,4.31044E-6,1.954638E-4,9.236783E-6,1.034254E-7,3.856031E-4,4.375286E-7,0.001400031,6.93062E-5,0.001760412,5.234294E-4,5.34595E-7,0.001824076,0.003015997,2.672076E-4,1.311777E-7,4.00762E-6,2.494292E-8,5.185713E-5,2.103195E-6,0.00123917,8.086966,6.171102E-5,458644.3,458644.3
1.104241E-6,15.81348,2.554596E9,1597.005,1597.005,9.757202E-4,1.0,0.8185257,0.001105568,0.01890184,0.01036153,0.00671637,5.227021E-4,0.07137491,8.022091E-4,0.004918528,0.002956308,6.857007E-5,7.91596E-5,0.02858467,0.002163188,4.651086E-5,3.120806E-4,5.863979E-4,1.010769E-4,5.922948E-4,3.367193E-5,1.114649E-4,4.114934E-5,0.006449356,5.116958E-4,1.31976E-4,0.01191707,4.654621E-4,5.157118E-4,3.843005E-6,1.903922E-4,4.374373E-6,1.967529E-4,9.319242E-6,1.049948E-7,3.835723E-4,4.290219E-7,0.001382486,6.895034E-5,0.001758815,5.201328E-4,5.248181E-7,0.001810277,0.003014371,2.67435E-4,1.331574E-7,4.046877E-6,2.413759E-8,5.032481E-5,2.009337E-6,0.001217316,8.085787,6.17018E-5,458577.4,458577.4
1.162041E-6,15.82784,3.48501E9,1597.049,1597.049,9.757202E-4,1.0,0.8176685,0.001067412,0.01948045,0.009973473,0.00681604,4.926147E-4,0.07219494,7.834988E-4,0.005082739,0.002948639,6.501055E-5,7.370429E-5,0.02867694,0.002124168,4.550514E-5,3.262012E-4,6.012918E-4,1.061156E-4,5.85182E-4,3.105102E-5,1.099355E-4,4.261568E-5,0.006364842,5.123349E-4,1.254662E-4,0.01196058,4.590446E-4,5.456243E-4,4.246168E-6,1.972054E-4,4.781365E-6,2.047258E-4,9.834129E-6,1.150734E-7,3.709649E-4,3.795615E-7,0.00127675,6.666712E-5,0.001748131,4.997904E-4,4.676902E-7,0.001725632,0.003004471,2.68776E-4,1.458353E-7,4.292706E-6,1.965184E-8,4.16798E-5,1.508035E-6,0.001088864,8.07867,6.164582E-5,458173.8,458173.8
1.16965E-6,15.82967,3.591169E9,1597.055,1597.055,9.757202E-4,1.0,0.8175598,0.001062573,0.01955478,0.009924248,0.006828395,4.888378E-4,0.0722995,7.81071E-4,0.00510397,0.002947519,6.456559E-5,7.302907E-5,0.02868787,0.002119132,4.537331E-5,3.280362E-4,6.03212E-4,1.067747E-4,5.842427E-4,3.072735E-5,1.097317E-4,4.28029E-5,0.006353594,5.123754E-4,1.246438E-4,0.01196565,4.581525E-4,5.49519E-4,4.300203E-6,1.980913E-4,4.83545E-6,2.057567E-4,9.90132E-6,1.164246E-7,3.693297E-4,3.735475E-7,0.001263432,6.636216E-5,0.001746651,4.971671E-4,4.607093E-7,0.00171478,0.00300321,2.689414E-4,1.475302E-7,4.324869E-6,1.913007E-8,4.066121E-5,1.452272E-6,0.001073078,8.077772,6.163871E-5,458122.8,458122.8
1.180306E-6,15.8322,3.73422E9,1597.065,1597.065,9.757202E-4,1.0,0.8174089,0.001055864,0.01965818,0.009856001,0.006845416,4.83616E-4,0.07244466,7.776845E-4,0.005133556,0.002945911,6.395103E-5,7.209899E-5,0.02870273,0.002112116,4.518896E-5,3.305968E-4,6.058861E-4,1.076961E-4,5.829267E-4,3.028179E-5,1.094456E-4,4.30629E-5,0.006337802,5.124164E-4,1.235051E-4,0.01197251,4.568868E-4,5.549564E-4,4.376233E-6,1.993278E-4,4.911373E-6,2.071932E-4,9.99519E-6,1.183262E-7,3.670492E-4,3.653045E-7,0.001245006,6.593376E-5,0.001744552,4.935142E-4,4.51128E-7,0.001699694,0.003001461,2.69169E-4,1.499134E-7,4.369831E-6,1.842336E-8,3.927694E-5,1.377638E-6,0.00105138,8.076529,6.162885E-5,458052.3,458052.3
1.235195E-6,15.84482,4.373886E9,1597.121,1597.121,9.757202E-4,1.0,0.8166591,0.001022522,0.02017831,0.009516861,0.00692809,4.579228E-4,0.07316967,7.604921E-4,0.005283274,0.002936949,6.093637E-5,6.758065E-5,0.02877142,0.00207667,4.424536E-5,3.436182E-4,6.193863E-4,1.124106E-4,5.761435E-4,2.812209E-5,1.079601E-4,4.436247E-5,0.006255836,5.123501E-4,1.178703E-4,0.0120036,4.500895E-4,5.826415E-4,4.774217E-6,2.056202E-4,5.305494E-6,2.144622E-4,1.047443E-5,1.282895E-7,3.55484E-4,3.259681E-7,0.001154184,6.370822E-5,0.001733306,4.750874E-4,4.051877E-7,0.00162403,0.002992731,2.702701E-4,1.623627E-7,4.59987E-6,1.519009E-8,3.287049E-5,1.050237E-6,9.468233E-4,8.070377,6.157977E-5,457703.4,457703.4
1.240765E-6,15.84606,4.430146E9,1597.127,1597.127,9.757202E-4,1.0,0.8165854,0.001019248,0.02022996,0.009483565,0.006936031,4.554235E-4,0.07324119,7.587706E-4,0.005298223,0.00293598,6.064385E-5,6.714627E-5,0.02877769,0.002073136,4.415021E-5,3.449242E-4,6.207315E-4,1.128862E-4,5.754552E-4,2.791491E-5,1.078084E-4,4.449073E-5,0.006247468,5.123187E-4,1.173194E-4,0.01200637,4.49376E-4,5.854207E-4,4.81519E-6,2.062518E-4,5.34576E-6,2.151879E-4,1.052267E-5,1.293164E-7,3.543274E-4,3.222514E-7,0.00114534,6.348105E-5,0.001732127,4.732535E-4,4.008275E-7,0.00161654,0.002991871,2.703755E-4,1.636421E-7,4.623068E-6,1.489689E-8,3.228317E-5,1.021773E-6,9.368551E-4,8.069776,6.157494E-5,457669.3,457669.3
1.303862E-6,15.85965,4.973755E9,1597.2,1597.2,9.757202E-4,1.0,0.8157799,9.834759E-4,0.02080113,0.009119946,0.007020657,4.284027E-4,0.07402646,7.395697E-4,0.00546449,0.002924331,5.748744E-5,6.250629E-5,0.02884046,0.002033892,4.308183E-5,3.595214E-4,6.356637E-4,1.182335E-4,5.676731E-4,2.570722E-5,1.060828E-4,4.589903E-5,0.006152253,5.116781E-4,1.113315E-4,0.01203333,4.41042E-4,6.164999E-4,5.286163E-6,2.133159E-4,5.804701E-6,2.232574E-4,1.106396E-5,1.411417E-7,3.414488E-4,2.833139E-7,0.001049719,6.090145E-5,0.00171837,4.529399E-4,3.549271E-7,0.001534062,0.00298243,2.714954E-4,1.783245E-7,4.883799E-6,1.195725E-8,2.632896E-5,7.487539E-7,8.314436E-4,8.063233,6.152218E-5,457298.3,457298.3
1.312092E-6,15.86136,5.032729E9,1597.211,1597.211,9.757202E-4,1.0,0.8156786,9.789814E-4,0.0208738,0.009074286,0.007031006,4.250456E-4,0.07412563,7.371056E-4,0.00548577,0.002922727,5.709593E-5,6.193696E-5,0.02884759,0.002028878,4.294384E-5,3.613991E-4,6.375712E-4,1.189257E-4,5.666608E-4,2.543704E-5,1.058571E-4,4.607684E-5,0.006139791,5.115582E-4,1.105835E-4,0.01203627,4.399247E-4,6.204988E-4,5.348492E-6,2.142254E-4,5.864911E-6,2.242898E-4,1.113387E-5,1.4271E-7,3.397993E-4,2.78637E-7,0.001037846,6.056484E-5,0.001716527,4.50352E-4,3.493852E-7,0.001523619,0.002981238,2.716319E-4,1.802647E-7,4.917526E-6,1.162087E-8,2.563944E-5,7.190512E-7,8.186575E-4,8.062415,6.151554E-5,457251.9,457251.9
1.329436E-6,15.86492,5.148809E9,1597.233,1597.233,9.757202E-4,1.0,0.8154678,9.696327E-4,0.02102563,0.008979334,0.007052323,4.180903E-4,0.07433227,7.319428E-4,0.005530319,0.002919289,5.628513E-5,6.076239E-5,0.02886185,0.002018388,4.265411E-5,3.653372E-4,6.415621E-4,1.203804E-4,5.645302E-4,2.488016E-5,1.053809E-4,4.644728E-5,0.006113504,5.112798E-4,1.090309E-4,0.01204205,4.375502E-4,6.28885E-4,5.480502E-6,2.161333E-4,5.992039E-6,2.26451E-4,1.128069E-5,1.460347E-7,3.363458E-4,2.690613E-7,0.001013261,5.98559E-5,0.001712608,4.44944E-4,3.380181E-7,0.001501845,0.002978756,2.71913E-4,1.843719E-7,4.988392E-6,1.094372E-8,2.424583E-5,6.602904E-7,7.923923E-4,8.060716,6.150173E-5,457155.5,457155.5
1.355493E-6,15.87016,5.303505E9,1597.267,1597.267,9.757202E-4,1.0,0.8151579,9.558941E-4,0.0212504,0.008839857,0.007083133,4.07938E-4,0.07463686,7.242636E-4,0.005596494,0.002913983,5.510227E-5,5.905973E-5,0.02888142,0.002002823,4.222175E-5,3.712046E-4,6.474848E-4,1.225556E-4,5.613371E-4,2.40742E-5,1.046652E-4,4.699306E-5,0.006073975,5.107991E-4,1.067577E-4,0.01204973,4.33937E-4,6.413774E-4,5.680427E-6,2.189774E-4,6.183571E-6,2.296606E-4,1.149995E-5,1.51078E-7,3.312158E-4,2.553601E-7,9.77415E-4,5.879288E-5,0.001706643,4.369357E-4,3.217045E-7,0.00146972,0.002975097,2.723186E-4,1.905877E-7,5.0943E-6,1.000219E-8,2.229521E-5,5.809741E-7,7.546042E-4,8.058225,6.148142E-5,457014.2,457014.3
1.369693E-6,15.87296,5.378335E9,1597.285,1597.285,9.757202E-4,1.0,0.8149923,9.48558E-4,0.02137125,0.008765412,0.007099329,4.025509E-4,0.07479994,7.201178E-4,0.00563218,0.002911025,5.447482E-5,5.816192E-5,0.02889119,0.001994439,4.198765E-5,3.743775E-4,6.506761E-4,1.237357E-4,5.596016E-4,2.364986E-5,1.042751E-4,4.728515E-5,0.006052424,5.10507E-4,1.055482E-4,0.01205343,4.319472E-4,6.48131E-4,5.790159E-6,2.205162E-4,6.288194E-6,2.313911E-4,1.161878E-5,1.538507E-7,3.284497E-4,2.482239E-7,9.584186E-4,5.821504E-5,0.001703357,4.3263E-4,3.131838E-7,0.001452506,0.002973139,2.725315E-4,1.939973E-7,5.151729E-6,9.524824E-9,2.130016E-5,5.418744E-7,7.348233E-4,8.056899,6.147058E-5,456939.0,456939.0
1.376118E-6,15.87422,5.410131E9,1597.294,1597.294,9.757202E-4,1.0,0.8149181,9.452721E-4,0.02142556,0.008732075,0.007106524,4.001458E-4,0.07487309,7.182506E-4,0.005648244,0.002909671,5.419472E-5,5.776234E-5,0.02889541,0.001990667,4.188207E-5,3.758078E-4,6.521121E-4,1.242685E-4,5.588173E-4,2.346115E-5,1.040986E-4,4.741612E-5,0.00604267,5.10368E-4,1.050074E-4,0.01205499,4.310424E-4,6.511747E-4,5.839995E-6,2.2121E-4,6.335593E-6,2.3217E-4,1.16724E-5,1.55111E-7,3.272048E-4,2.450678E-7,9.499439E-4,5.795396E-5,0.001701862,4.306949E-4,3.0941E-7,0.001444783,0.00297226,2.726261E-4,1.955454E-7,5.177652E-6,9.316586E-9,2.086477E-5,5.250612E-7,7.26053E-4,8.056305,6.146572E-5,456905.4,456905.4
1.402454E-6,15.87928,5.527458E9,1597.33,1597.33,9.757202E-4,1.0,0.8146188,9.320227E-4,0.02164576,0.008597708,0.007135165,3.904975E-4,0.07516869,7.106572E-4,0.005713525,0.002904033,5.307115E-5,5.616706E-5,0.02891141,0.001975352,4.145179E-5,3.816331E-4,6.579445E-4,1.264443E-4,5.556109E-4,2.270867E-5,1.033756E-4,4.79451E-5,0.006002702,5.097564E-4,1.028333E-4,0.0120607,4.27308E-4,6.63567E-4,6.045355E-6,2.240368E-4,6.530163E-6,2.353345E-4,1.189117E-5,1.603121E-7,3.221471E-4,2.325941E-7,9.159929E-4,5.688714E-5,0.001695689,4.228513E-4,2.944617E-7,0.001413566,0.00296871,2.730023E-4,2.019221E-7,5.283452E-6,8.511161E-9,1.917278E-5,4.614763E-7,6.912552E-4,8.053917,6.144611E-5,456769.9,456769.9
1.416953E-6,15.88202,5.583503E9,1597.35,1597.35,9.757202E-4,1.0,0.8144572,9.248739E-4,0.02176537,0.008525245,0.007150368,3.853251E-4,0.07532861,7.065168E-4,0.005749091,0.002900869,5.246878E-5,5.531686E-5,0.02891937,0.001967019,4.121658E-5,3.848156E-4,6.611199E-4,1.276367E-4,5.538513E-4,2.230825E-5,1.029779E-4,4.823108E-5,0.005980706,5.093918E-4,1.016647E-4,0.01206339,4.25236E-4,6.703332E-4,6.159165E-6,2.255818E-4,6.63748E-6,2.37058E-4,1.201093E-5,1.632001E-7,3.19393E-4,2.260306E-7,8.978263E-4,5.630228E-5,0.001692261,4.185922E-4,2.865742E-7,0.001396673,0.00296679,2.732017E-4,2.054544E-7,5.341397E-6,8.098813E-9,1.830144E-5,4.298472E-7,6.728571E-4,8.052631,6.143553E-5,456697.0,456697.0
1.424582E-6,15.88344,5.610761E9,1597.361,1597.361,9.757202E-4,1.0,0.814373,9.211523E-4,0.02182786,0.008487533,0.007158212,3.826417E-4,0.07541199,7.043494E-4,0.005767702,0.002899187,5.215626E-5,5.487715E-5,0.02892333,0.001962661,4.10933E-5,3.864833E-4,6.62781E-4,1.282626E-4,5.529271E-4,2.210134E-5,1.027688E-4,4.83801E-5,0.005969136,5.091923E-4,1.010576E-4,0.01206467,4.241416E-4,6.738778E-4,6.219259E-6,2.263917E-4,6.694001E-6,2.379598E-4,1.207376E-5,1.647266E-7,3.179523E-4,2.226597E-7,8.884125E-4,5.59953E-5,0.001690449,4.163676E-4,2.825171E-7,0.001387866,0.002965788,2.733046E-4,2.073192E-7,5.371803E-6,7.89013E-9,1.785909E-5,4.140861E-7,6.633838E-4,8.051962,6.143002E-5,456659.0,456659.1
1.429837E-6,15.88442,5.628642E9,1597.368,1597.368,9.757202E-4,1.0,0.8143154,9.186053E-4,0.02187072,0.008461727,0.007163552,3.80809E-4,0.0754691,7.028613E-4,0.005780477,0.002898023,5.194279E-5,5.457736E-5,0.02892596,0.001959671,4.100859E-5,3.876291E-4,6.639211E-4,1.286931E-4,5.522912E-4,2.196034E-5,1.026248E-4,4.848215E-5,0.00596117,5.090519E-4,1.006425E-4,0.0120655,4.233863E-4,6.763125E-4,6.260728E-6,2.269482E-4,6.732947E-6,2.385788E-4,1.211696E-5,1.657807E-7,3.169636E-4,2.203707E-7,8.819873E-4,5.578422E-5,0.001689198,4.148422E-4,2.797598E-7,0.001381833,0.002965103,2.733747E-4,2.086059E-7,5.392708E-6,7.749644E-9,1.756076E-5,4.035716E-7,6.569417E-4,8.051505,6.142625E-5,456633.1,456633.1
1.464448E-6,15.89072,5.728822E9,1597.417,1597.417,9.757202E-4,1.0,0.8139429,9.021484E-4,0.02214944,0.008295076,0.007197503,3.690409E-4,0.07583906,6.931526E-4,0.005863778,0.002890234,5.057165E-5,5.266261E-5,0.02894148,0.001940199,4.045474E-5,3.951203E-4,6.71351E-4,1.315155E-4,5.481183E-4,2.106113E-5,1.016779E-4,4.914263E-5,0.005908756,5.080686E-4,9.797119E-5,0.01207001,4.183841E-4,6.922185E-4,6.535494E-6,2.305881E-4,6.989813E-6,2.426135E-4,1.239993E-5,1.727797E-7,3.105215E-4,2.059333E-7,8.408258E-4,5.44013E-5,0.001680904,4.049298E-4,2.623229E-7,0.001342759,0.002960659,2.738196E-4,2.171288E-7,5.529692E-6,6.886526E-9,1.571805E-5,3.407243E-7,6.161308E-4,8.048557,6.140188E-5,456465.9,456465.9
1.471031E-6,15.8919,5.744597E9,1597.426,1597.426,9.757202E-4,1.0,0.8138734,8.990797E-4,0.02220176,0.008264018,0.007203727,3.668609E-4,0.07590823,6.913243E-4,0.005879458,0.00288873,5.031753E-5,5.230982E-5,0.02894408,0.001936539,4.035021E-5,3.965342E-4,6.727489E-4,1.320498E-4,5.473276E-4,2.089572E-5,1.014982E-4,4.926599E-5,0.0058988,5.078705E-4,9.747505E-5,0.01207068,4.174279E-4,6.95218E-4,6.588063E-6,2.312754E-4,7.038728E-6,2.433728E-4,1.245345E-5,1.741217E-7,3.093099E-4,2.033083E-7,8.332202E-4,5.413984E-5,0.001679317,4.030708E-4,2.591438E-7,0.001335455,0.002959828,2.739011E-4,2.18759E-7,5.555605E-6,6.733914E-9,1.53904E-5,3.299367E-7,6.086768E-4,8.048008,6.139733E-5,456434.8,456434.8
1.486425E-6,15.89462,5.777533E9,1597.448,1597.448,9.757202E-4,1.0,0.8137124,8.919789E-4,0.02232325,0.008192173,0.007217996,3.618338E-4,0.07606851,6.870718E-4,0.005915921,0.002885186,4.973137E-5,5.149855E-5,0.02894975,0.001928034,4.010684E-5,3.998269E-4,6.759989E-4,1.332961E-4,5.454828E-4,2.051566E-5,1.010783E-4,4.955168E-5,0.005875541,5.073939E-4,9.632948E-5,0.01207201,4.151871E-4,7.021999E-4,6.711363E-6,2.328764E-4,7.153171E-6,2.45138E-4,1.257821E-5,1.772734E-7,3.064941E-4,1.973146E-7,8.157084E-4,5.353058E-5,0.001675593,3.987563E-4,2.518744E-7,0.001318536,0.002957903,2.74088E-4,2.225822E-7,5.616022E-6,6.390543E-9,1.465106E-5,3.060394E-7,5.916174E-4,8.04674,6.138681E-5,456362.9,456362.9
1.537544E-6,15.9034,5.851293E9,1597.522,1597.522,9.757202E-4,1.0,0.8131936,8.691219E-4,0.0227184,0.007961122,0.007262664,3.458202E-4,0.07658663,6.731775E-4,0.00603502,0.002873171,4.786198E-5,4.89347E-5,0.02896461,0.00190032,3.930921E-5,4.106284E-4,6.866087E-4,1.37403E-4,5.393984E-4,1.931767E-5,9.968974E-5,5.047337E-5,0.005798549,5.056865E-4,9.266605E-5,0.01207428,4.077087E-4,7.250643E-4,7.124361E-6,2.38132E-4,7.533665E-6,2.509009E-4,1.298879E-5,1.878715E-7,2.973139E-4,1.787736E-7,7.60194E-4,5.15305E-5,0.001663132,3.847505E-4,2.292904E-7,0.001263905,0.002951676,2.746726E-4,2.353855E-7,5.814861E-6,5.373763E-9,1.244337E-5,2.384543E-7,5.384856E-4,8.042671,6.135292E-5,456132.1,456132.1
1.542652E-6,15.90426,5.855777E9,1597.53,1597.53,9.757202E-4,1.0,0.813143,8.668974E-4,0.0227572,0.007938653,0.007266907,3.442756E-4,0.07663723,6.718084E-4,0.006046755,0.002871951,4.768146E-5,4.868904E-5,0.02896577,0.001897595,3.923042E-5,4.116966E-4,6.876538E-4,1.378107E-4,5.387942E-4,1.920313E-5,9.955153E-5,5.056323E-5,0.005790881,5.055059E-4,9.231155E-5,0.01207433,4.069592E-4,7.273218E-4,7.165915E-6,2.386521E-4,7.571711E-6,2.514684E-4,1.30295E-5,1.889415E-7,2.964109E-4,1.7703E-7,7.548637E-4,5.133275E-5,0.00166188,3.833779E-4,2.271588E-7,0.001258576,0.002951068,2.747281E-4,2.366736E-7,5.834576E-6,5.281767E-9,1.224218E-5,2.325881E-7,5.334605E-4,8.042276,6.134962E-5,456109.7,456109.7
1.554247E-6,15.90618,5.864183E9,1597.547,1597.547,9.757202E-4,1.0,0.8130291,8.618866E-4,0.02284482,0.007888054,0.007276394,3.408057E-4,0.07675135,6.687133E-4,0.006073284,0.00286917,4.727574E-5,4.813816E-5,0.0289682,0.00189144,3.905219E-5,4.14114E-4,6.90016E-4,1.387343E-4,5.374251E-4,1.894647E-5,9.923819E-5,5.076575E-5,0.00577349,5.050897E-4,9.151438E-5,0.01207434,4.052569E-4,7.324281E-4,7.260429E-6,2.398292E-4,7.658087E-6,2.527513E-4,1.31217E-5,1.913779E-7,2.943708E-4,1.731418E-7,7.429059E-4,5.088537E-5,0.001659034,3.802802E-4,2.224003E-7,0.001246563,0.002949696,2.748522E-4,2.396033E-7,5.879227E-6,5.078902E-9,1.179762E-5,2.198058E-7,5.222362E-4,8.041387,6.134219E-5,456059.3,456059.3
1.581932E-6,15.91071,5.874554E9,1597.587,1597.587,9.757202E-4,1.0,0.8127616,8.501365E-4,0.02305154,0.007769466,0.007298262,3.327195E-4,0.0770196,6.613958E-4,0.006136018,0.002862467,4.632927E-5,4.685977E-5,0.02897287,0.001876907,3.863015E-5,4.198448E-4,6.956011E-4,1.409295E-4,5.341708E-4,1.835179E-5,9.849241E-5,5.124115E-5,0.005732078,5.040616E-4,8.965257E-5,0.01207374,4.011891E-4,7.445178E-4,7.487097E-6,2.426207E-4,7.864356E-6,2.557839E-4,1.334068E-5,1.972361E-7,2.895536E-4,1.642355E-7,7.151356E-4,4.98259E-5,0.00165222,3.729835E-4,2.114736E-7,0.001218357,0.002946469,2.751382E-4,2.466296E-7,5.985257E-6,4.626259E-9,1.080105E-5,1.920703E-7,4.964302E-4,8.039306,6.132476E-5,455941.3,455941.3
1.606191E-6,15.91458,5.873232E9,1597.623,1597.623,9.757202E-4,1.0,0.8125324,8.400803E-4,0.02322988,0.007668049,0.007316551,3.258558E-4,0.07724992,6.550666E-4,0.006190299,0.002856524,4.552468E-5,4.578048E-5,0.02897571,0.00186436,3.826441E-5,4.248197E-4,7.004331E-4,1.428413E-4,5.313365E-4,1.785076E-5,9.784177E-5,5.164855E-5,0.005695924,5.031231E-4,8.806772E-5,0.01207253,3.976237E-4,7.549944E-4,7.686838E-6,2.450452E-4,8.045107E-6,2.584066E-4,1.353122E-5,2.024165E-7,2.853939E-4,1.568464E-7,6.916775E-4,4.890798E-5,0.001646229,3.667034E-4,2.023785E-7,0.00119418,0.002943698,2.753774E-4,2.528219E-7,6.077498E-6,4.263636E-9,9.997784E-6,1.706681E-7,4.749163E-4,8.037528,6.130984E-5,455840.5,455840.5
1.61301E-6,15.91565,5.871087E9,1597.633,1597.633,9.757202E-4,1.0,0.8124688,8.372934E-4,0.02327954,0.007639956,0.007321547,3.239633E-4,0.07731388,6.533017E-4,0.00620544,0.002854843,4.53026E-5,4.54838E-5,0.02897631,0.001860865,3.816231E-5,4.262102E-4,7.017809E-4,1.433767E-4,5.305429E-4,1.771321E-5,9.765941E-5,5.176153E-5,0.005685786,5.028532E-4,8.762997E-5,0.01207208,3.966218E-4,7.579193E-4,7.743164E-6,2.45723E-4,8.095907E-6,2.59138E-4,1.358455E-5,2.038805E-7,2.842351E-4,1.548368E-7,6.852291E-4,4.865181E-5,0.001644543,3.649573E-4,1.999002E-7,0.001187474,0.002942928,2.754427E-4,2.545683E-7,6.103311E-6,4.167096E-9,9.783157E-6,1.650998E-7,4.690486E-4,8.037036,6.13057E-5,455812.6,455812.6
1.645636E-6,15.9207,5.851686E9,1597.681,1597.681,9.757202E-4,1.0,0.8121695,8.241914E-4,0.02351438,0.007507954,0.007344626,3.151207E-4,0.07761528,6.449411E-4,0.006277204,0.002846741,4.426359E-5,4.410279E-5,0.02897796,0.001844331,3.7678E-5,4.328167E-4,7.081688E-4,1.459264E-4,5.267639E-4,1.707395E-5,9.679014E-5,5.229314E-5,0.005637439,5.015275E-4,8.558039E-5,0.01206928,3.918326E-4,7.717952E-4,8.013693E-6,2.489446E-4,8.338887E-6,2.626032E-4,1.383837E-5,2.109319E-7,2.787523E-4,1.456054E-7,6.552195E-4,4.743755E-5,0.001636463,3.567159E-4,1.884883E-7,0.001155921,0.002939298,2.757445E-4,2.629573E-7,6.226129E-6,3.735078E-9,8.818499E-6,1.408667E-7,4.420021E-4,8.034727,6.128625E-5,455681.6,455681.6
