Time_Soln#5 (sec),Volume_Soln#5 (cm3),Volumetric_heat_production_rate_Soln#5 (erg/cm3-sec),Surface_temperature_Soln#5 (K),Temperature_Soln#5 (K),Mass_Soln#5 (g),Pressure_Soln#5 (atm),Mole_fraction_H2_Soln#5 (),Mole_fraction_H_Soln#5 (),Mole_fraction_CH4_Soln#5 (),Mole_fraction_CH3_Soln#5 (),Mole_fraction_C2H6_Soln#5 (),Mole_fraction_C2H5_Soln#5 (),Mole_fraction_C2H4_Soln#5 (),Mole_fraction_C2H3_Soln#5 (),Mole_fraction_C2H2_Soln#5 (),Mole_fraction_C3H8_Soln#5 (),Mole_fraction_IC3H7_Soln#5 (),Mole_fraction_NC3H7_Soln#5 (),Mole_fraction_C3H6_Soln#5 (),Mole_fraction_C3H5-A_Soln#5 (),Mole_fraction_C3H4-P_Soln#5 (),Mole_fraction_C3H4-A_Soln#5 (),Mole_fraction_NC4H10_Soln#5 (),Mole_fraction_PC4H9_Soln#5 (),Mole_fraction_IC4H10_Soln#5 (),Mole_fraction_IC4H8_Soln#5 (),Mole_fraction_IC4H7_Soln#5 (),Mole_fraction_C4H8-1_Soln#5 (),Mole_fraction_C4H8-2_Soln#5 (),Mole_fraction_C4H71-3_Soln#5 (),Mole_fraction_C4H6_Soln#5 (),Mole_fraction_C4H4_Soln#5 (),Mole_fraction_C6H6_Soln#5 (),Mole_fraction_C5H6_Soln#5 (),Mole_fraction_MCPTD_Soln#5 (),Mole_fraction_NC5H12_Soln#5 (),Mole_fraction_NC5H10_Soln#5 (),Mole_fraction_B1M2_Soln#5 (),Mole_fraction_B1M3_Soln#5 (),Mole_fraction_B2M2_Soln#5 (),Mole_fraction_LC5H8_Soln#5 (),Mole_fraction_DIALLYL_Soln#5 (),Mole_fraction_CYC6H8_Soln#5 (),Mole_fraction_CYC6H10_Soln#5 (),Mole_fraction_NC6H12_Soln#5 (),Mole_fraction_NC7H14_Soln#5 (),Mole_fraction_C7H8_Soln#5 (),Mole_fraction_C7H7_Soln#5 (),Mole_fraction_C6H5C2H3_Soln#5 (),Mole_fraction_C6H5C2H5_Soln#5 (),Mole_fraction_XYLENE_Soln#5 (),Mole_fraction_C6H5C2H4C6H5_Soln#5 (),Mole_fraction_NPBENZ_Soln#5 (),Mole_fraction_NC12H26_Soln#5 (),Mole_fraction_NC16H34_Soln#5 (),Mole_fraction_NC10H20_Soln#5 (),Molecular_weight_Soln#5 (g/mole),Mass_density_Soln#5 (g/cm3),Unburned_hydrocarbons_Soln#5 (ppm),Volatile_organic_compounds_Soln#5 (ppm)
1.045622E-5,15.68006,-3.216325E9,1194.735,1194.735,0.001504235,1.0,0.948732,9.303899E-6,2.562953E-4,1.197657E-4,1.271457E-4,7.559432E-5,0.001389343,1.559969E-6,1.386891E-6,2.223492E-5,8.73915E-7,5.896528E-6,6.770035E-4,8.960189E-5,5.897063E-8,1.028037E-6,1.071383E-5,2.452967E-6,1.269805E-7,1.041713E-8,2.34193E-7,2.500121E-4,5.07378E-6,7.653701E-5,1.863561E-4,2.927745E-8,4.00343E-6,8.835414E-8,2.796505E-10,8.275132E-7,1.993441E-4,1.849849E-9,2.248953E-6,1.169934E-9,9.79125E-5,7.61928E-6,1.082529E-8,8.492745E-10,2.488064E-5,2.227421E-4,0.004055447,8.521313E-6,3.169396E-10,1.769637E-7,2.837065E-8,1.183435E-9,2.469946E-7,0.01078981,0.006441501,0.02610163,9.40494,9.593263E-5,533391.9,533391.9
1.052238E-5,15.67997,-3.213883E9,1194.699,1194.699,0.001504235,1.0,0.948711,9.310141E-6,2.588591E-4,1.199349E-4,1.282359E-4,7.562234E-5,0.001400558,1.566047E-6,1.405223E-6,2.247292E-5,8.757681E-7,5.897967E-6,6.825101E-4,8.976996E-5,5.984585E-8,1.039392E-6,1.082191E-5,2.453123E-6,1.286287E-7,1.06603E-8,2.382058E-7,2.520928E-4,5.133663E-6,7.674934E-5,1.881314E-4,2.990909E-8,4.039073E-6,8.999825E-8,2.848972E-10,8.357957E-7,2.010176E-4,1.881995E-9,2.279637E-6,1.191085E-9,9.877743E-5,7.716905E-6,1.109246E-8,8.658329E-10,2.505252E-5,2.246131E-4,0.004055242,8.587391E-6,3.251578E-10,1.798166E-7,2.873564E-8,1.211297E-9,2.511131E-7,0.01078788,0.006439946,0.02609623,9.404713,9.593316E-5,533379.0,533379.0
1.097932E-5,15.67937,-3.196596E9,1194.454,1194.454,0.001504235,1.0,0.9485659,9.346918E-6,2.766443E-4,1.209875E-4,1.357739E-4,7.5779E-5,0.001478037,1.606268E-6,1.534118E-6,2.412596E-5,8.880131E-7,5.90507E-6,7.205667E-4,9.08461E-5,6.606899E-8,1.11842E-6,1.157093E-5,2.453193E-6,1.401677E-7,1.2444E-8,2.668694E-7,2.664856E-4,5.552656E-6,7.814564E-5,2.004493E-4,3.449203E-8,4.285745E-6,1.018118E-7,3.22699E-10,8.931678E-7,2.1259E-4,2.112708E-9,2.494876E-6,1.342757E-9,1.047573E-4,8.396835E-6,1.304791E-8,9.851846E-10,2.623713E-5,2.375388E-4,0.004053833,9.040199E-6,3.859112E-10,2.001569E-7,3.129796E-8,1.415488E-9,2.804582E-7,0.01077454,0.006429209,0.02605893,9.40314,9.593682E-5,533289.8,533289.8
1.108109E-5,15.67924,-3.192659E9,1194.4,1194.4,0.001504235,1.0,0.9485337,9.353704E-6,2.80622E-4,1.211962E-4,1.374542E-4,7.580572E-5,0.001495294,1.614826E-6,1.563348E-6,2.44961E-5,8.906161E-7,5.906021E-6,7.290463E-4,9.106687E-5,6.749666E-8,1.136153E-6,1.173829E-5,2.452982E-6,1.427725E-7,1.286628E-8,2.734749E-7,2.696952E-4,5.647212E-6,7.844059E-5,2.032048E-4,3.556484E-8,4.340784E-6,1.045505E-7,3.314888E-10,9.059788E-7,2.151699E-4,2.166146E-9,2.543556E-6,1.377847E-9,1.060901E-4,8.549456E-6,1.350954E-8,1.01294E-9,2.650033E-5,2.404176E-4,0.004053519,9.140177E-6,4.004043E-10,2.048353E-7,3.187804E-8,1.463779E-9,2.872033E-7,0.01077157,0.006426819,0.02605062,9.40279,9.593763E-5,533270.0,533270.0
1.128168E-5,15.67899,-3.184811E9,1194.293,1194.293,0.001504235,1.0,0.94847,9.365635E-6,2.884788E-4,1.215812E-4,1.407674E-4,7.585013E-5,0.001529307,1.631271E-6,1.621517E-6,2.522757E-5,8.956193E-7,5.907252E-6,7.457621E-4,9.148273E-5,7.035599E-8,1.17124E-6,1.206866E-5,2.452342E-6,1.479428E-7,1.372664E-8,2.867354E-7,2.760249E-4,5.834838E-6,7.900515E-5,2.086485E-4,3.773669E-8,4.449364E-6,1.100663E-7,3.492225E-10,9.312595E-7,2.202572E-4,2.273735E-9,2.640274E-6,1.44844E-9,1.08718E-4,8.851412E-6,1.444822E-8,1.068933E-9,2.701841E-5,2.460913E-4,0.004052902,9.336264E-6,4.30053E-10,2.142169E-7,3.303129E-8,1.5621E-9,3.007249E-7,0.01076571,0.00642211,0.02603426,9.402101,9.59392E-5,533230.9,533230.9
1.136067E-5,15.67889,-3.181689E9,1194.251,1194.251,0.001504235,1.0,0.948445,9.369834E-6,2.915779E-4,1.217237E-4,1.420724E-4,7.586478E-5,0.001542698,1.637599E-6,1.644616E-6,2.551623E-5,8.975451E-7,5.907516E-6,7.523442E-4,9.163981E-5,7.149794E-8,1.185101E-6,1.21989E-5,2.45201E-6,1.499912E-7,1.407552E-8,2.920422E-7,2.785182E-4,5.909162E-6,7.922156E-5,2.10796E-4,3.861235E-8,4.492147E-6,1.122801E-7,3.563516E-10,9.412228E-7,2.222608E-4,2.316907E-9,2.678622E-6,1.476744E-9,1.097528E-4,8.970679E-6,1.482813E-8,1.091439E-9,2.722215E-5,2.483249E-4,0.00405266,9.413118E-6,4.421188E-10,2.179676E-7,3.348882E-8,1.601945E-9,3.061292E-7,0.01076341,0.006420257,0.02602781,9.40183,9.593981E-5,533215.5,533215.5
1.159627E-5,15.67859,-3.172301E9,1194.125,1194.125,0.001504235,1.0,0.9483704,9.380808E-6,3.008377E-4,1.221199E-4,1.459652E-4,7.589955E-5,0.00158263,1.655995E-6,1.714138E-6,2.63791E-5,9.03148E-7,5.907607E-6,7.71975E-4,9.208721E-5,7.495689E-8,1.226584E-6,1.258783E-5,2.45078E-6,1.561405E-7,1.515009E-8,3.081516E-7,2.859571E-4,6.132272E-6,7.984803E-5,2.17214E-4,4.129202E-8,4.619838E-6,1.190213E-7,3.781018E-10,9.70964E-7,2.28238E-4,2.448353E-9,2.793838E-6,1.562839E-9,1.128395E-4,9.327501E-6,1.59955E-8,1.16008E-9,2.782893E-5,2.549847E-4,0.004051937,9.641144E-6,4.794245E-10,2.293409E-7,3.48645E-8,1.72457E-9,3.225111E-7,0.01075654,0.006414732,0.0260086,9.401021,9.594163E-5,533169.6,533169.6
1.168356E-5,15.67848,-3.168784E9,1194.079,1194.079,0.001504235,1.0,0.9483427,9.384276E-6,3.042744E-4,1.222559E-4,1.474077E-4,7.59091E-5,0.00159742,1.66263E-6,1.740135E-6,2.669948E-5,9.051709E-7,5.907377E-6,7.792472E-4,9.224508E-5,7.625884E-8,1.242006E-6,1.273209E-5,2.450226E-6,1.584338E-7,1.556152E-8,3.142286E-7,2.887137E-4,6.21546E-6,8.007294E-5,2.195965E-4,4.231118E-8,4.667176E-6,1.215724E-7,3.863495E-10,9.819909E-7,2.304528E-4,2.498094E-9,2.836841E-6,1.595384E-9,1.139831E-4,9.46009E-6,1.644129E-8,1.186097E-9,2.805339E-5,2.574511E-4,0.00405167,9.725157E-6,4.937634E-10,2.336262E-7,3.537837E-8,1.771481E-9,3.286816E-7,0.01075399,0.006412686,0.02600149,9.400722,9.59423E-5,533152.6,533152.6
1.174267E-5,15.67841,-3.166401E9,1194.047,1194.047,0.001504235,1.0,0.948324,9.386465E-6,3.066031E-4,1.223449E-4,1.483845E-4,7.59146E-5,0.001607433,1.667069E-6,1.757809E-6,2.69166E-5,9.065251E-7,5.907147E-6,7.841707E-4,9.234966E-5,7.714655E-8,1.252463E-6,1.28298E-5,2.449826E-6,1.59991E-7,1.584418E-8,3.18376E-7,2.905804E-4,6.271952E-6,8.022308E-5,2.21211E-4,4.300924E-8,4.699237E-6,1.23316E-7,3.919916E-10,9.894592E-7,2.319524E-4,2.53209E-9,2.866051E-6,1.617616E-9,1.147574E-4,9.549972E-6,1.674717E-8,1.203891E-9,2.820526E-5,2.591207E-4,0.004051489,9.781897E-6,5.03631E-10,2.365494E-7,3.572754E-8,1.803696E-9,3.328901E-7,0.01075227,0.006411301,0.02599667,9.400519,9.594275E-5,533141.1,533141.1
1.195837E-5,15.67814,-3.157628E9,1193.933,1193.933,0.001504235,1.0,0.9482558,9.393277E-6,3.151117E-4,1.22648E-4,1.519486E-4,7.592807E-5,0.001643957,1.682894E-6,1.822795E-6,2.771016E-5,9.113598E-7,5.905791E-6,8.02133E-4,9.271556E-5,8.042904E-8,1.290725E-6,1.318665E-5,2.448187E-6,1.657034E-7,1.690461E-8,3.337392E-7,2.973923E-4,6.479157E-6,8.075619E-5,2.271112E-4,4.561283E-8,4.816273E-6,1.29792E-7,4.129866E-10,1.016722E-6,2.374244E-4,2.65837E-9,2.973268E-6,1.700112E-9,1.175822E-4,9.878637E-6,1.789179E-8,1.270071E-9,2.875867E-5,2.652104E-4,0.00405083,9.98792E-6,5.407685E-10,2.473666E-7,3.701021E-8,1.924456E-9,3.484595E-7,0.01074598,0.006406252,0.02597911,9.39978,9.594438E-5,533099.2,533099.2
1.215227E-5,15.6779,-3.149675E9,1193.831,1193.831,0.001504235,1.0,0.9481946,9.397933E-6,3.227724E-4,1.228937E-4,1.551519E-4,7.593201E-5,0.001676766,1.696645E-6,1.881833E-6,2.84249E-5,9.155715E-7,5.903927E-6,8.182709E-4,9.302479E-5,8.343525E-8,1.32524E-6,1.350767E-5,2.446485E-6,1.708758E-7,1.78959E-8,3.478443E-7,3.035144E-4,6.66679E-6,8.121661E-5,2.324251E-4,4.802626E-8,4.921515E-6,1.357602E-7,4.323887E-10,1.041234E-6,2.423417E-4,2.774776E-9,3.070425E-6,1.776038E-9,1.201203E-4,1.017482E-5,1.895763E-8,1.331175E-9,2.925505E-5,2.706795E-4,0.004050239,1.017174E-5,5.756394E-10,2.572833E-7,3.817384E-8,2.037203E-9,3.627274E-7,0.01074034,0.006401717,0.02596333,9.399116,9.594584E-5,533061.6,533061.6
1.25307E-5,15.67744,-3.133984E9,1193.632,1193.632,0.001504235,1.0,0.9480752,9.403266E-6,3.377515E-4,1.233037E-4,1.614002E-4,7.591857E-5,0.001740721,1.722217E-6,1.998723E-6,2.982299E-5,9.234384E-7,5.898617E-6,8.49735E-4,9.357729E-5,8.945531E-8,1.392903E-6,1.41346E-5,2.442572E-6,1.81068E-7,1.993866E-8,3.76184E-7,3.154561E-4,7.036513E-6,8.2065E-5,2.4282E-4,5.293971E-8,5.126956E-6,1.478146E-7,4.717378E-10,1.089071E-6,2.519318E-4,3.010031E-9,3.262052E-6,1.929104E-9,1.25069E-4,1.07544E-5,2.114068E-8,1.454906E-9,3.022068E-5,2.813368E-4,0.004049089,1.05266E-5,6.479312E-10,2.771654E-7,4.047294E-8,2.269091E-9,3.913187E-7,0.01072934,0.006392884,0.02593259,9.397824,9.594865E-5,532988.3,532988.3
1.261056E-5,15.67735,-3.130645E9,1193.59,1193.59,0.001504235,1.0,0.9480501,9.403798E-6,3.409165E-4,1.233793E-4,1.627181E-4,7.591245E-5,0.001754202,1.727411E-6,2.023658E-6,3.011846E-5,9.250428E-7,5.897236E-6,8.563687E-4,9.368592E-5,9.075084E-8,1.407228E-6,1.426694E-5,2.441654E-6,1.832342E-7,2.038793E-8,3.822977E-7,3.179745E-4,7.115099E-6,8.2236E-5,2.450171E-4,5.401023E-8,5.17031E-6,1.504255E-7,4.802887E-10,1.099162E-6,2.539541E-4,3.061016E-9,3.302805E-6,1.96221E-9,1.261124E-4,1.08769E-5,2.161841E-8,1.481755E-9,3.042392E-5,2.835827E-4,0.004048847,1.060083E-5,6.639011E-10,2.814473E-7,4.096257E-8,2.32001E-9,3.97474E-7,0.01072703,0.006391023,0.02592611,9.397551,9.594924E-5,532972.8,532972.8
1.297916E-5,15.67691,-3.115138E9,1193.397,1193.397,0.001504235,1.0,0.9479342,9.403747E-6,3.555376E-4,1.23682E-4,1.687962E-4,7.587029E-5,0.001816349,1.750488E-6,2.139925E-6,3.14836E-5,9.322066E-7,5.889757E-6,8.869522E-4,9.415332E-5,9.684442E-8,1.473528E-6,1.487769E-5,2.43703E-6,1.932978E-7,2.254672E-8,4.111195E-7,3.295882E-4,7.480213E-6,8.298993E-5,2.551708E-4,5.910555E-8,5.370369E-6,1.627816E-7,5.208977E-10,1.145706E-6,2.632789E-4,3.3025E-9,3.492221E-6,2.118668E-9,1.309223E-4,1.144281E-5,2.390154E-8,1.609057E-9,3.135941E-5,2.939321E-4,0.004047733,1.094037E-5,7.409654E-10,3.015996E-7,4.324177E-8,2.564261E-9,4.264327E-7,0.01071634,0.006382447,0.02589624,9.396296,9.595192E-5,532901.7,532901.7
1.304423E-5,15.67683,-3.112387E9,1193.363,1193.363,0.001504235,1.0,0.9479138,9.403332E-6,3.581206E-4,1.23728E-4,1.698684E-4,7.586062E-5,0.001827306,1.754415E-6,2.160646E-6,3.172479E-5,9.334321E-7,5.888258E-6,8.923451E-4,9.423037E-5,9.793927E-8,1.485261E-6,1.498549E-5,2.436151E-6,1.95085E-7,2.294236E-8,4.163088E-7,3.316365E-4,7.545067E-6,8.311723E-5,2.569652E-4,6.003105E-8,5.405676E-6,1.650142E-7,5.282603E-10,1.153916E-6,2.649234E-4,3.346172E-9,3.525872E-6,2.146902E-9,1.317704E-4,1.154276E-5,2.431777E-8,1.632099E-9,3.152413E-5,2.957563E-4,0.004047537,1.099979E-5,7.551435E-10,3.05222E-7,4.364728E-8,2.608951E-9,4.316366E-7,0.01071446,0.006380935,0.02589098,9.396075,9.59524E-5,532889.1,532889.1
1.338151E-5,15.67643,-3.098057E9,1193.188,1193.188,0.001504235,1.0,0.9478081,9.399354E-6,3.715145E-4,1.239324E-4,1.754205E-4,7.58004E-5,0.001884023,1.774087E-6,2.268946E-6,3.297541E-5,9.396035E-7,5.879691E-6,9.202621E-4,9.460501E-5,1.037054E-7,1.546196E-6,1.554394E-5,2.431316E-6,2.043964E-7,2.506464E-8,4.436891E-7,3.422413E-4,7.882971E-6,8.375006E-5,2.66273E-4,6.495354E-8,5.58859E-6,1.768331E-7,5.673649E-10,1.196422E-6,2.734371E-4,3.577577E-9,3.701236E-6,2.296191E-9,1.361603E-4,1.206083E-5,2.653872E-8,1.754259E-9,3.237565E-5,3.051951E-4,0.004046524,1.130521E-5,8.314589E-10,3.24306E-7,4.576344E-8,2.848266E-9,4.590437E-7,0.01070472,0.006373115,0.02586373,9.394931,9.595481E-5,532824.2,532824.2
1.363577E-5,15.67614,-3.087189E9,1193.056,1193.056,0.001504235,1.0,0.9477286,9.394444E-6,3.81616E-4,1.240513E-4,1.796001E-4,7.574454E-5,0.001926692,1.788187E-6,2.351566E-6,3.391852E-5,9.440657E-7,5.872398E-6,9.412672E-4,9.486172E-5,1.081529E-7,1.592253E-6,1.596454E-5,2.427378E-6,2.114665E-7,2.674507E-8,4.648614E-7,3.502219E-4,8.139577E-6,8.419834E-5,2.732962E-4,6.880324E-8,5.72637E-6,1.860151E-7,5.978969E-10,1.228409E-6,2.798436E-4,3.757632E-9,3.834418E-6,2.411978E-9,1.394628E-4,1.245117E-5,2.828331E-8,1.84937E-9,3.301513E-5,3.122924E-4,0.004045764,1.15326E-5,8.921765E-10,3.390296E-7,4.737399E-8,3.037273E-9,4.801806E-7,0.01069739,0.006367235,0.02584324,9.39407,9.595662E-5,532775.4,532775.4
1.498265E-5,15.67462,-3.029062E9,1192.366,1192.366,0.001504235,1.0,0.9473108,9.345579E-6,4.350894E-4,1.2426E-4,2.016309E-4,7.532476E-5,0.002151243,1.853511E-6,2.801813E-6,3.890666E-5,9.653295E-7,5.823893E-6,0.001051831,9.591513E-5,1.330962E-7,1.83738E-6,1.818252E-5,2.403088E-6,2.495228E-7,3.683209E-8,5.843067E-7,3.922346E-4,9.521666E-6,8.62048E-5,3.105195E-4,9.114046E-8,6.45365E-6,2.384332E-7,7.747885E-10,1.396677E-6,3.135672E-4,4.791025E-9,4.55103E-6,3.070192E-9,1.56835E-4,1.450813E-5,3.850769E-8,2.395288E-9,3.636577E-5,3.495826E-4,0.004041786,1.269586E-5,1.260877E-9,4.215765E-7,5.609188E-8,4.162979E-9,5.985774E-7,0.01065885,0.006336341,0.02573548,9.389548,9.596593E-5,532518.9,532518.9
1.542421E-5,15.67413,-3.009892E9,1192.142,1192.142,0.001504235,1.0,0.947175,9.322584E-6,4.525767E-4,1.241998E-4,2.088061E-4,7.514963E-5,0.002224252,1.871845E-6,2.953619E-6,4.053538E-5,9.715395E-7,5.805012E-6,0.001087782,9.616738E-5,1.417664E-7,1.917988E-6,1.890464E-5,2.394101E-6,2.621843E-7,4.059007E-8,6.260511E-7,4.058935E-4,9.981767E-6,8.674188E-5,3.22708E-4,9.916641E-8,6.69085E-6,2.569737E-7,8.384388E-10,1.451305E-6,3.245315E-4,5.159055E-9,4.789109E-6,3.302024E-9,1.624786E-4,1.517609E-5,4.221377E-8,2.589431E-9,3.745023E-5,3.616824E-4,0.004040502,1.306196E-5,1.399702E-9,4.502269E-7,5.900823E-8,4.578553E-9,6.396367E-7,0.01064632,0.006326314,0.02570047,9.388079,9.59689E-5,532435.6,532435.6
1.59859E-5,15.67353,-2.985501E9,1191.86,1191.86,0.001504235,1.0,0.9470033,9.289371E-6,4.747703E-4,1.240503E-4,2.178948E-4,7.490571E-5,0.002316648,1.893248E-6,3.149382E-6,4.259994E-5,9.789763E-7,5.779329E-6,0.00113328,9.643569E-5,1.531318E-7,2.02058E-6,1.981871E-5,2.382104E-6,2.783952E-7,4.570241E-8,6.809098E-7,4.231745E-4,1.057106E-5,8.73503E-5,3.381859E-4,1.098634E-7,6.991509E-6,2.81492E-7,9.234949E-10,1.520341E-6,3.384045E-4,5.647923E-9,5.093504E-6,3.60794E-9,1.696163E-4,1.601961E-5,4.717255E-8,2.846893E-9,3.881946E-5,3.769762E-4,0.004038883,1.351682E-5,1.589526E-9,4.877301E-7,6.275167E-8,5.140686E-9,6.93363E-7,0.01063049,0.006313637,0.02565619,9.386222,9.597262E-5,532330.3,532330.3
1.6071E-5,15.67343,-2.981796E9,1191.818,1191.818,0.001504235,1.0,0.9469774,9.283971E-6,4.781271E-4,1.240212E-4,2.192678E-4,7.486689E-5,0.002330598,1.896314E-6,3.179289E-6,4.291193E-5,9.800608E-7,5.775289E-6,0.001140149,9.647169E-5,1.548862E-7,2.036124E-6,1.995673E-5,2.380232E-6,2.808605E-7,4.650998E-8,6.893899E-7,4.25783E-4,1.066068E-5,8.74356E-5,3.405277E-4,1.115313E-7,7.036949E-6,2.852969E-7,9.367854E-10,1.530754E-6,3.404988E-4,5.724016E-9,5.139746E-6,3.655351E-9,1.706934E-4,1.614675E-5,4.794743E-8,2.886917E-9,3.902589E-5,3.792834E-4,0.004038639,1.358468E-5,1.619602E-9,4.935128E-7,6.332182E-8,5.229151E-9,7.016453E-7,0.0106281,0.006311724,0.0256495,9.385942,9.597318E-5,532314.4,532314.4
1.623698E-5,15.67326,-2.974587E9,1191.735,1191.735,0.001504235,1.0,0.9469269,9.273237E-6,4.846691E-4,1.239598E-4,2.219427E-4,7.478986E-5,0.002357769,1.902164E-6,3.237799E-6,4.351975E-5,9.821451E-7,5.767313E-6,0.001153528,9.653865E-5,1.583322E-7,2.066439E-6,2.022553E-5,2.376556E-6,2.856752E-7,4.811059E-8,7.060565E-7,4.308631E-4,1.083572E-5,8.759696E-5,3.450923E-4,1.148201E-7,7.125483E-6,2.92786E-7,9.630179E-10,1.551025E-6,3.445774E-4,5.873974E-9,5.230017E-6,3.748622E-9,1.72791E-4,1.639419E-5,4.947659E-8,2.965749E-9,3.942773E-5,3.837757E-4,0.004038164,1.371622E-5,1.679279E-9,5.048665E-7,6.443594E-8,5.404219E-9,7.179052E-7,0.01062344,0.006307999,0.02563648,9.385396,9.597427E-5,532283.5,532283.5
1.670489E-5,15.67276,-2.954292E9,1191.503,1191.503,0.001504235,1.0,0.9467852,9.241334E-6,5.030755E-4,1.23757E-4,2.294609E-4,7.45642E-5,0.002434096,1.917786E-6,3.403971E-6,4.522829E-5,9.878157E-7,5.744173E-6,0.001191111,9.670602E-5,1.682156E-7,2.151873E-6,2.098053E-5,2.365974E-6,2.992901E-7,5.280274E-8,7.539151E-7,4.451296E-4,1.133078E-5,8.801824E-5,3.57939E-4,1.243389E-7,7.374417E-6,3.143697E-7,1.039152E-9,1.607901E-6,3.560325E-4,6.307506E-9,5.484971E-6,4.017104E-9,1.786806E-4,1.708783E-5,5.391063E-8,3.193318E-9,4.055508E-5,3.963847E-4,0.004036834,1.408144E-5,1.854683E-9,5.373886E-7,6.759045E-8,5.91544E-9,7.644719E-7,0.01061037,0.006297542,0.02559992,9.383863,9.597732E-5,532196.5,532196.5
1.697308E-5,15.67248,-2.942679E9,1191.37,1191.37,0.001504235,1.0,0.9467043,9.222051E-6,5.13599E-4,1.236221E-4,2.337544E-4,7.442957E-5,0.002477658,1.92618E-6,3.500009E-6,4.620396E-5,9.90934E-7,5.730503E-6,0.001212559,9.678867E-5,1.739928E-7,2.200811E-6,2.141131E-5,2.359774E-6,3.071194E-7,5.561537E-8,7.819278E-7,4.532685E-4,1.161548E-5,8.823811E-5,3.652862E-4,1.299604E-7,7.516636E-6,3.270559E-7,1.084278E-9,1.640312E-6,3.625682E-4,6.563286E-9,5.631353E-6,4.174692E-9,1.820398E-4,1.748262E-5,5.653438E-8,3.327327E-9,4.119749E-5,4.035737E-4,0.004036077,1.428698E-5,1.960128E-9,5.563691E-7,6.940696E-8,6.22046E-9,7.916431E-7,0.01060291,0.006291578,0.02557906,9.382989,9.597905E-5,532146.9,532146.9
1.740153E-5,15.67203,-2.924168E9,1191.159,1191.159,0.001504235,1.0,0.9465756,9.189924E-6,5.303691E-4,1.233821E-4,2.4059E-4,7.420756E-5,0.002546971,1.938816E-6,3.654542E-6,4.775697E-5,9.957345E-7,5.708135E-6,0.001246684,9.690322E-5,1.833847E-7,2.278931E-6,2.20965E-5,2.349697E-6,3.196603E-7,6.029265E-8,8.275173E-7,4.662133E-4,1.207156E-5,8.855969E-5,3.769975E-4,1.391817E-7,7.743135E-6,3.477792E-7,1.158582E-9,1.691804E-6,3.729644E-4,6.982622E-9,5.865457E-6,4.431809E-9,1.873815E-4,1.810905E-5,6.084495E-8,3.546607E-9,4.221826E-5,4.150016E-4,0.004034875,1.460984E-5,2.135906E-9,5.871762E-7,7.231998E-8,6.725452E-9,8.357361E-7,0.01059105,0.006282095,0.02554588,9.381598,9.598179E-5,532068.1,532068.1
1.74642E-5,15.67196,-2.921463E9,1191.129,1191.129,0.001504235,1.0,0.9465569,9.185093E-6,5.328178E-4,1.233446E-4,2.415874E-4,7.417441E-5,0.002557081,1.940587E-6,3.677259E-6,4.798353E-5,9.964186E-7,5.704812E-6,0.00125166,9.691827E-5,1.847754E-7,2.290351E-6,2.219641E-5,2.348206E-6,3.214981E-7,6.099631E-8,8.342728E-7,4.681007E-4,1.213839E-5,8.860375E-5,3.787078E-4,1.405556E-7,7.776192E-6,3.50858E-7,1.169684E-9,1.699305E-6,3.744803E-4,7.045086E-9,5.899721E-6,4.469977E-9,1.881602E-4,1.820022E-5,6.148783E-8,3.579224E-9,4.2367E-5,4.166672E-4,0.0040347,1.465649E-5,2.162394E-9,5.917325E-7,7.274716E-8,6.801181E-9,8.422565E-7,0.01058932,0.006280712,0.02554104,9.381395,9.598219E-5,532056.6,532056.6
1.810205E-5,15.67131,-2.894029E9,1190.818,1190.818,0.001504235,1.0,0.9463668,9.134306E-6,5.576675E-4,1.229319E-4,2.517006E-4,7.382836E-5,0.002659529,1.957547E-6,3.909991E-6,5.027979E-5,1.003133E-6,5.670349E-6,0.001302091,9.704932E-5,1.991669E-7,2.406443E-6,2.32083E-5,2.332831E-6,3.402407E-7,6.844211E-8,9.04246E-7,4.87218E-4,1.282E-5,8.901187E-5,3.960675E-4,1.548929E-7,8.111478E-6,3.828641E-7,1.286077E-9,1.775193E-6,3.898371E-4,7.696939E-9,6.248537E-6,4.866306E-9,1.960463E-4,1.91212E-5,6.820526E-8,3.918862E-9,4.387229E-5,4.335294E-4,0.004032931,1.512303E-5,2.443268E-9,6.387981E-7,7.710803E-8,7.598734E-9,9.095986E-7,0.01057179,0.006266711,0.02549202,9.379341,9.598622E-5,531940.1,531940.1
1.819075E-5,15.67122,-2.890228E9,1190.775,1190.775,0.001504235,1.0,0.9463405,9.127029E-6,5.611126E-4,1.228704E-4,2.531014E-4,7.37791E-5,0.002673711,1.95976E-6,3.942566E-6,5.05977E-5,1.004033E-6,5.665474E-6,0.001309071,9.70646E-5,2.012019E-7,2.422565E-6,2.33483E-5,2.330668E-6,3.428522E-7,6.951864E-8,9.141488E-7,4.898631E-4,1.291497E-5,8.906311E-5,3.984746E-4,1.56937E-7,8.157936E-6,3.874101E-7,1.302753E-9,1.785679E-6,3.919622E-4,7.789895E-9,6.297044E-6,4.922537E-9,1.971372E-4,1.924826E-5,6.916408E-8,3.967184E-9,4.40804E-5,4.358613E-4,0.004032687,1.518673E-5,2.483959E-9,6.454404E-7,7.771617E-8,7.713487E-9,9.191008E-7,0.01056937,0.006264774,0.02548524,9.379057,9.598677E-5,531923.9,531923.9
